video_name,video_class,action_ids,num_clips,clips,train,num_actions
mV9zRg1yM7Y,MakePickles,"[484, 485, 486]",1,"[[0, 3]]",False,3.0
ETqH6ai0_5o,MakePickles,"[484, 485, 485, 486]",1,"[[0, 4]]",False,4.0
A8nG4OWNlWw,MakePickles,"[485, 484, 486]",1,"[[0, 3]]",False,3.0
BT3rZ1MO2Ps,MakePickles,"[484, 485]",1,"[[0, 2]]",False,2.0
w1POwawaO90,MakePickles,"[484, 485, 484, 486]",1,"[[0, 4]]",False,4.0
b67fXiGCbuQ,MakePickles,"[484, 485, 486]",1,"[[0, 3]]",True,3.0
NS0PkKUEj70,MakePickles,"[484, 485, 486, 485, 486]",2,"[[0, 3], [3, 5]]",True,5.0
7JckphIrNls,MakePickles,"[484, 485, 486]",1,"[[0, 3]]",True,3.0
VLEzI6gt9TE,MakePickles,"[484, 485, 486]",1,"[[0, 3]]",True,3.0
EvWVQFHWw0Y,MakePickles,"[484, 485, 485]",1,"[[0, 3]]",True,3.0
_zNOfSNqOnw,MakePickles,"[484, 485, 486]",1,"[[0, 3]]",True,3.0
r-E8olpHCQM,MakePickles,"[484, 484, 484, 486]",1,"[[0, 4]]",True,4.0
ECPk_mTHNNA,MakePickles,"[484, 485]",1,"[[0, 2]]",True,2.0
PbnWSshARFo,MakePickles,"[484, 485, 486]",1,"[[0, 3]]",True,3.0
yf_yrlqbMQY,MakePickles,"[484, 486]",1,"[[0, 2]]",True,2.0
8dT3BrqnrNk,MakePickles,"[484, 485]",1,"[[0, 2]]",True,2.0
hKr0Z91EOak,MakePickles,"[484, 485, 486]",1,"[[0, 3]]",True,3.0
jJrsiPfdX7Q,MakePickles,"[484, 485, 486]",1,"[[0, 3]]",True,3.0
zgjN2VtQcDM,MakePickles,"[485, 484, 484, 484, 484, 486]",1,"[[0, 5]]",True,6.0
PT9PV8t2aaI,MakePickles,"[484, 485, 484, 484, 484, 484, 486, 485, 486]",3,"[[0, 5], [5, 7], [7, 9]]",True,9.0
1oEdJgcdTLw,MakePickles,"[484, 484, 484, 485, 486]",1,"[[0, 5]]",True,5.0
zYPOIELKsDs,MakePickles,"[484, 485, 486]",1,"[[0, 3]]",True,3.0
0f96h56NVds,MakePickles,"[484, 485, 486]",1,"[[0, 3]]",True,3.0
qi5P9h64Nfg,MakePickles,"[484, 485, 485, 486]",1,"[[0, 4]]",True,4.0
uLaGVlJJMuA,MakePickles,"[484, 484, 484, 485, 486]",1,"[[0, 5]]",True,5.0
W9OkpyVx0Bo,MakePickles,"[484, 485, 485, 486]",1,"[[0, 4]]",True,4.0
gn7jaW6fRKA,MakePickles,"[484, 484, 485]",1,"[[0, 3]]",True,3.0
tSwDi2HzaAg,MakePickles,"[484, 486]",1,"[[0, 2]]",True,2.0
NBzy_hwT1yM,MakePickles,"[484, 485, 485, 486]",1,"[[0, 4]]",True,4.0
wy8D-X9b3xk,MakePickles,"[484, 485, 486]",1,"[[0, 3]]",True,3.0
AczFk6i3-MA,MakePizza,"[37, 37, 38, 39, 40]",1,"[[0, 5]]",False,5.0
S9RqsgQ-tqU,MakePizza,"[37, 38, 39, 37, 38, 37, 38, 39]",2,"[[0, 5], [5, 8]]",True,8.0
zJepn8t5qdU,MakePizza,"[38, 39, 40]",1,"[[0, 3]]",True,3.0
PVQHQMwSJ_E,MakePizza,"[38, 38, 38, 38, 39, 39, 39, 40, 40]",2,"[[0, 5], [5, 9]]",True,9.0
FMr7fkbH7xQ,MakePizza,"[37, 38, 39, 40]",1,"[[0, 4]]",True,4.0
xcx7F1X8IgI,MakePizza,"[37, 37, 37, 38, 38, 39, 39, 39]",2,"[[0, 5], [5, 8]]",True,8.0
bdyBw-TqU6o,MakePizza,"[37, 38, 39, 40]",1,"[[0, 4]]",True,4.0
ggFdvUlp8YU,MakePizza,"[38, 39, 39, 40]",1,"[[0, 4]]",True,4.0
BTpv_nPCtuQ,MakePizza,"[37, 37, 38, 37, 38, 39, 38, 39, 40]",2,"[[0, 5], [5, 9]]",True,9.0
2aGkRUJzo-A,MakePizza,"[38, 39, 40]",1,"[[0, 3]]",True,3.0
efnHOsT7k9s,MakePizza,"[38, 39, 39, 40, 39]",1,"[[0, 5]]",True,5.0
u-KDRmOYSb0,MakePizza,"[37, 37, 37, 38, 38, 38, 38, 39]",2,"[[0, 5], [5, 8]]",True,8.0
QLJlDrct25I,MakePizza,"[38, 39]",1,"[[0, 2]]",True,2.0
qIRa6GoGPZQ,MakePizza,"[37, 38, 37]",1,"[[0, 3]]",True,3.0
v6oiM19MmxQ,MakePizza,"[37, 39, 39]",1,"[[0, 3]]",True,3.0
KRL1FTQZMu0,MakePizza,"[38, 39, 40]",1,"[[0, 3]]",True,3.0
2UbJY5_-7pc,MakePizza,"[39, 40, 39, 40, 39]",1,"[[0, 5]]",True,5.0
Cvym6uVKOc4,MakePizza,"[38, 39]",1,"[[0, 2]]",True,2.0
az5D8C6K5Dk,MakePizza,"[37, 37, 37, 38, 39]",1,"[[0, 5]]",True,5.0
i5eMFxMPuoo,MakePizza,"[37, 38, 39]",1,"[[0, 3]]",True,3.0
BqmXhdZwCxM,MakePizza,"[39, 40]",1,"[[0, 2]]",True,2.0
c7mXgSn6m08,MakePizza,"[38, 39, 39]",1,"[[0, 3]]",True,3.0
15eB6lgwnzs,MakePizza,"[38, 39, 40]",1,"[[0, 3]]",True,3.0
8LPk6N-vyqk,MakePizza,"[38, 39, 40]",1,"[[0, 3]]",True,3.0
cH_ymnmarRU,MakePizza,"[38, 39, 39]",1,"[[0, 3]]",True,3.0
o4BLb0V9Weg,MakePizza,"[40, 39]",1,"[[0, 2]]",True,2.0
t3SCtntCemU,MakePizza,"[38, 38, 39, 40]",1,"[[0, 4]]",True,4.0
WFlRkFw7K8U,MakePizza,"[38, 39, 40]",1,"[[0, 3]]",True,3.0
FNdyDazu3V4,MakePizza,"[39, 39, 38, 39]",1,"[[0, 4]]",True,4.0
M9cQqTEBPY0,MakePizza,"[37, 38, 39, 40, 39, 40, 39, 40]",3,"[[0, 4], [4, 6], [6, 8]]",True,8.0
kCEAOmN66v8,MakePizza,"[38, 39, 40]",1,"[[0, 3]]",True,3.0
g8PY9vFnjQw,MakePizza,"[37, 38, 38, 38, 39]",1,"[[0, 5]]",True,5.0
_JwSCJa0tuA,MakePizza,"[37, 39, 37, 38, 39, 40]",1,"[[0, 5]]",True,6.0
bkOEo88Cqyw,MakePizza,"[38, 39, 40]",1,"[[0, 3]]",True,3.0
QjpcJRUopu0,MakePizza,"[38, 39, 40]",1,"[[0, 3]]",True,3.0
0fkLtdTbJMw,MakePizza,"[37, 37, 37, 38, 38, 38, 39, 39]",2,"[[0, 5], [5, 8]]",True,8.0
cPJl1xQnR_Q,MakePizza,"[38, 39, 40]",1,"[[0, 3]]",True,3.0
bCayAWzEqns,MakePizza,"[37, 37, 38, 40, 40, 39, 40]",2,"[[0, 5], [5, 7]]",True,7.0
OCMOx6UbMnk,MakePizza,"[38, 39, 40]",1,"[[0, 3]]",True,3.0
EfVVrz5NaZQ,MakePizza,"[38, 40, 39]",1,"[[0, 3]]",True,3.0
tmPiqK9jm7Y,MakePizza,"[38, 39, 40]",1,"[[0, 3]]",True,3.0
0w9fOs865cY,MakePizza,"[37, 38, 40, 39, 39]",1,"[[0, 5]]",True,5.0
vXnwgxEdihY,MakePizza,"[38, 39]",1,"[[0, 2]]",True,2.0
LOmXawlL5ds,MakePizza,"[38, 39, 39]",1,"[[0, 3]]",True,3.0
Rhh0lP1vWKE,MakePizza,"[39, 39, 38, 39, 39, 40, 38, 39, 40, 40]",2,"[[0, 5], [6, 10]]",True,10.0
GUmSHaB5rE8,MakePizza,"[39, 40, 39, 40]",1,"[[0, 4]]",True,4.0
SKrvdiVHOic,MakePizza,"[38, 38, 39]",1,"[[0, 3]]",True,3.0
shsY7FwcCnw,MakePizza,"[38, 39]",1,"[[0, 2]]",True,2.0
rWg-b8MVjpA,MakePizza,"[37, 38, 38, 39, 40]",1,"[[0, 5]]",True,5.0
MA1I5oaWTFA,MakePizza,"[39, 40]",1,"[[0, 2]]",True,2.0
bof0Rdd_LAc,MakePizza,"[38, 39, 40, 39, 40]",1,"[[0, 5]]",True,5.0
cwfHmOwG9AM,MakePizza,"[38, 39, 40]",1,"[[0, 3]]",False,3.0
SR1Cn6N_jhc,MakePizza,"[39, 38, 39, 40]",1,"[[0, 4]]",False,4.0
hAcmLhrOEG4,MakePizza,"[37, 38, 39, 40]",1,"[[0, 4]]",False,4.0
of8-5Wqd4BI,MakePizza,"[37, 38, 39]",1,"[[0, 3]]",False,3.0
JHcpS78YYj0,MakePizza,"[37, 38, 39]",1,"[[0, 3]]",False,3.0
MBdR98xE0Sw,MakePizza,"[39, 40]",1,"[[0, 2]]",False,2.0
yEyQQaFyhxI,MakePizza,"[38, 39, 40]",1,"[[0, 3]]",False,3.0
ymwUV-KV5Us,MakePizza,"[38, 39, 40]",1,"[[0, 3]]",False,3.0
GzmSW5CNEOw,MakePizza,"[39, 40, 39, 39, 40]",1,"[[0, 5]]",False,5.0
ABA5BhUzduw,MakePizza,"[37, 38, 39, 40, 39]",1,"[[0, 5]]",False,5.0
_SzX7ZAUlXc,MakePizza,"[37, 38, 39, 39, 40]",1,"[[0, 5]]",True,5.0
jPQ87J_5qyw,MakePizza,"[38, 37, 39, 39, 37, 40, 39]",2,"[[0, 5], [5, 7]]",True,7.0
fk4sJU2jlyc,MakePizza,"[38, 39]",1,"[[0, 2]]",True,2.0
KJEG4yNA4UM,MakePizza,"[38, 39, 40]",1,"[[0, 3]]",True,3.0
zPndy-TrkMM,MakePizza,"[38, 39, 40]",1,"[[0, 3]]",True,3.0
p9qFAZIzL08,MakePizza,"[38, 39, 40]",1,"[[0, 3]]",True,3.0
wkvfztlC2ho,MakePizza,"[39, 40]",1,"[[0, 2]]",True,2.0
BoQh9BGIT0Y,MakePizza,"[38, 40, 39]",1,"[[0, 3]]",True,3.0
cwLpF3FxZdA,MakePizza,"[37, 38, 39]",1,"[[0, 3]]",True,3.0
u2f8sWGH0kw,MakePizza,"[37, 38, 39]",1,"[[0, 3]]",True,3.0
J_ALiPpvMZY,MakePizza,"[37, 38, 39, 40]",1,"[[0, 4]]",True,4.0
vcfNpDtVqOw,MakePizza,"[37, 37, 37, 37, 38, 38, 39, 39, 40]",2,"[[0, 5], [5, 9]]",True,9.0
Kx4Zxw9sU0o,MakePizza,"[38, 37, 39, 39, 39, 39]",1,"[[0, 5]]",True,6.0
kZ6tcIYZG2o,MakePizza,"[39, 40, 40, 39, 38, 39, 40]",2,"[[0, 4], [4, 7]]",True,7.0
PG6oAO9sgEU,MakePizza,"[38, 39]",1,"[[0, 2]]",True,2.0
1Bek9nhwdEI,MakePizza,"[39, 39, 40]",1,"[[0, 3]]",True,3.0
NiBB4Q6IYI0,MakePizza,"[37, 37, 38, 37, 37]",1,"[[0, 5]]",True,5.0
LPxkHgMoKK8,MakePizza,"[38, 39, 39, 40]",1,"[[0, 4]]",True,4.0
chc78_GphhY,MakePizza,"[38, 39]",1,"[[0, 2]]",True,2.0
GAoJnECTX9I,MakePizza,"[37, 38, 39]",1,"[[0, 3]]",True,3.0
uINSHRPjc_w,MakePizza,"[40, 38, 40, 39, 39, 40]",1,"[[0, 5]]",True,6.0
jqB3cDz3mEY,MakePizza,"[38, 39, 40]",1,"[[0, 3]]",True,3.0
JQ8ALk6CBJk,MakePizza,"[37, 38, 39, 40]",1,"[[0, 4]]",True,4.0
rG9r3RV_PDc,MakePizza,"[38, 39, 38, 39, 40, 39, 40]",2,"[[0, 5], [5, 7]]",True,7.0
5XojiDA3dXU,MakePizza,"[39, 38, 39, 40, 39]",1,"[[0, 5]]",True,5.0
Qcf2_hT7Jq8,MakePizza,"[37, 38, 39, 39]",1,"[[0, 4]]",True,4.0
Sp8Xzh9LIzk,MakePizza,"[37, 38, 39, 38, 39, 40]",1,"[[0, 5]]",True,6.0
mWPduZpzUyo,MakeRJ45Cable,"[655, 656, 657, 658, 659, 655, 656, 657, 658, 659]",2,"[[0, 5], [5, 10]]",True,10.0
bicimOmExtE,MakeRJ45Cable,"[656, 659, 656, 657, 658, 659]",2,"[[0, 2], [2, 6]]",True,6.0
_vfScpD6-yw,MakeRJ45Cable,"[655, 656, 657, 658, 659]",1,"[[0, 5]]",True,5.0
UmNlqyEkH5Y,MakeRJ45Cable,"[655, 656, 657, 658, 657]",1,"[[0, 5]]",True,5.0
EZOHqwRseKo,MakeRJ45Cable,"[655, 656, 657, 656, 657, 658]",1,"[[0, 5]]",True,6.0
Op6RluvPdic,MakeRJ45Cable,"[655, 656, 657, 656]",1,"[[0, 4]]",True,4.0
BJa7VXL5O88,MakeRJ45Cable,"[655, 656, 655, 656, 657, 658, 659]",2,"[[0, 5], [5, 7]]",True,7.0
KVvM7_bdH_g,MakeRJ45Cable,"[655, 656, 656, 657, 658, 659]",1,"[[0, 5]]",True,6.0
Z20ROaFmRC8,MakeRJ45Cable,"[655, 656, 657, 658, 659]",1,"[[0, 5]]",True,5.0
8L7fj8R7mlE,MakeRJ45Cable,"[655, 656, 657, 658, 659]",1,"[[0, 5]]",True,5.0
pYpXHX02rAE,MakeRJ45Cable,"[655, 656]",1,"[[0, 2]]",True,2.0
zWpq2XEFOU8,MakeRJ45Cable,"[655, 655, 656, 657, 655, 658]",1,"[[0, 5]]",True,6.0
5FAYMLlzVKs,MakeRJ45Cable,"[655, 656, 657, 656, 658, 657, 658, 659]",2,"[[0, 5], [5, 8]]",True,8.0
j7eZdize-p4,MakeRJ45Cable,"[656, 657, 658, 659]",1,"[[0, 4]]",True,4.0
ba7O-mMjg6U,MakeRJ45Cable,"[655, 656, 657, 657, 659, 655, 656, 659]",2,"[[0, 5], [5, 8]]",True,8.0
PKq0am2rK84,MakeRJ45Cable,"[655, 656, 657, 658, 659]",1,"[[0, 5]]",True,5.0
GYHeNIiq7Rc,MakeRJ45Cable,"[655, 656, 657, 658, 659]",1,"[[0, 5]]",True,5.0
RC-ZugFxhlY,MakeRJ45Cable,"[655, 656, 657, 658, 659]",1,"[[0, 5]]",True,5.0
yRhxMupfats,MakeRJ45Cable,"[655, 656, 657, 658, 659]",1,"[[0, 5]]",True,5.0
pouGDWW-Ks0,MakeRJ45Cable,"[655, 656, 658]",1,"[[0, 3]]",True,3.0
DorJfAsRmH4,MakeRJ45Cable,"[658, 659]",1,"[[0, 2]]",True,2.0
nIg5bgLS1kk,MakeRJ45Cable,"[655, 656, 657, 658, 659]",1,"[[0, 5]]",True,5.0
Rn2GFRppsdI,MakeRJ45Cable,"[655, 656, 657, 658, 657, 659]",1,"[[0, 5]]",True,6.0
bb0f7cx7kHY,MakeRJ45Cable,"[655, 656, 657, 658, 659, 655, 656, 657, 658, 659]",2,"[[0, 5], [5, 10]]",True,10.0
RU8rA3uIzps,MakeRJ45Cable,"[655, 656, 656, 656, 658, 659, 657, 659]",2,"[[0, 5], [6, 8]]",True,8.0
PTWavkc5oMs,MakeRJ45Cable,"[655, 656, 657, 658, 659]",1,"[[0, 5]]",True,5.0
kExCjpkSdbs,MakeRJ45Cable,"[655, 656, 658, 659]",1,"[[0, 4]]",True,4.0
v5xKKaEeyoA,MakeRJ45Cable,"[655, 656]",1,"[[0, 2]]",True,2.0
g4gAUtPShJQ,MakeRJ45Cable,"[656, 657, 658, 659]",1,"[[0, 4]]",True,4.0
xCJmXGMl54I,MakeRJ45Cable,"[655, 656, 657, 658, 659]",1,"[[0, 5]]",True,5.0
6kIOb2OsVWA,MakeRJ45Cable,"[655, 656, 657, 658, 659]",1,"[[0, 5]]",True,5.0
6l_cH8WkgHw,MakeRJ45Cable,"[655, 656, 657, 656, 657, 658, 659]",2,"[[0, 5], [5, 7]]",True,7.0
LjjyZaMWdhw,MakeRJ45Cable,"[655, 656, 657, 658, 659]",1,"[[0, 5]]",True,5.0
482VtesZwZ8,MakeRJ45Cable,"[655, 656, 657, 658, 659]",1,"[[0, 5]]",True,5.0
qGeidREoYos,MakeRJ45Cable,"[655, 656, 657, 658, 659]",1,"[[0, 5]]",True,5.0
7bl93fdDbE0,MakeRJ45Cable,"[655, 656]",1,"[[0, 2]]",True,2.0
xYSH9rNipaU,MakeRJ45Cable,"[655, 656, 657, 658, 659]",1,"[[0, 5]]",True,5.0
swdInvhA72U,MakeRJ45Cable,"[655, 656, 657, 658, 659]",1,"[[0, 5]]",True,5.0
mIm14jLritI,MakeRJ45Cable,"[655, 656, 657, 658, 659]",1,"[[0, 5]]",True,5.0
sUUHTm9WaPc,MakeRJ45Cable,"[656, 658]",1,"[[0, 2]]",True,2.0
wVG1Kf-QpA8,MakeRJ45Cable,"[655, 656, 657, 656, 656, 657, 658, 657, 658, 659]",2,"[[0, 5], [5, 10]]",True,10.0
ZGBnn-rZOng,MakeRJ45Cable,"[655, 656, 657, 656, 657, 658, 659]",2,"[[0, 5], [5, 7]]",True,7.0
CEPMQ4wybgI,MakeRJ45Cable,"[655, 657, 658, 659]",1,"[[0, 4]]",True,4.0
cpULeCHY_Yc,MakeRJ45Cable,"[655, 656, 657, 658, 659]",1,"[[0, 5]]",True,5.0
5NF7gMmPgk8,MakeRJ45Cable,"[655, 656, 657, 658, 659, 656, 657, 658, 659]",2,"[[0, 5], [5, 9]]",True,9.0
3bZ78y0akyo,MakeRJ45Cable,"[659, 656, 655, 658, 659]",1,"[[0, 5]]",False,5.0
XmZKgV0mceA,MakeRJ45Cable,"[655, 656]",1,"[[0, 2]]",True,2.0
zNAnaJc38F4,MakeRJ45Cable,"[656, 657, 658, 659, 656, 657, 658, 659]",2,"[[0, 4], [4, 8]]",True,8.0
OC_VzNQVPDo,MakeRJ45Cable,"[655, 656, 657, 658, 659]",1,"[[0, 5]]",True,5.0
z7-vtcRsX2Q,MakeRJ45Cable,"[655, 656, 657, 658, 659]",1,"[[0, 5]]",True,5.0
SksynSLXwn0,MakeRJ45Cable,"[658, 659]",1,"[[0, 2]]",True,2.0
Iyx_vRK2A-g,MakeRJ45Cable,"[655, 656, 657, 658, 659]",1,"[[0, 5]]",False,5.0
wwQQtF68bec,MakeRJ45Cable,"[655, 656, 657, 658, 659]",1,"[[0, 5]]",False,5.0
1VlywgqM9ig,MakeRJ45Cable,"[655, 656, 655, 656]",1,"[[0, 4]]",True,4.0
LJFpZHtJp2k,MakeRJ45Cable,"[655, 656, 658]",1,"[[0, 3]]",False,3.0
WpVUpUa7Zm4,MakeRJ45Cable,"[655, 656, 655, 656, 657, 658, 659]",2,"[[0, 5], [5, 7]]",True,7.0
NW-oBO9Jn6A,MakeRJ45Cable,"[659, 655, 656, 656, 657, 658, 659]",2,"[[0, 5], [5, 7]]",True,7.0
82gclyop_0U,MakeRJ45Cable,"[655, 656, 657, 658, 659]",1,"[[0, 5]]",False,5.0
e_lpbNn4Jwk,MakeRJ45Cable,"[655, 656, 657, 658, 659]",1,"[[0, 5]]",False,5.0
0IfvdV2McQs,MakeRJ45Cable,"[655, 656, 657, 658, 659]",1,"[[0, 5]]",False,5.0
4MGfkZspVcY,MakeRJ45Cable,"[655, 656, 656, 658, 659]",1,"[[0, 5]]",False,5.0
RrKpAUVKQlk,MakeRJ45Cable,"[656, 657, 658, 659]",1,"[[0, 4]]",False,4.0
U2hrN5ggOoo,MakeRJ45Cable,"[655, 656, 657, 658, 659, 657, 658, 659]",2,"[[0, 5], [5, 8]]",True,8.0
2xPutyo8Lq4,MakeRJ45Cable,"[655, 656, 657, 658, 659]",1,"[[0, 5]]",False,5.0
hXadrx-iPfE,MakeRJ45Cable,"[655, 656, 658]",1,"[[0, 3]]",False,3.0
oh2j6n60cbE,MakeRJ45Cable,"[656, 658, 659, 655, 656, 657, 658, 659]",2,"[[0, 5], [5, 8]]",True,8.0
YW4bsTsXZEE,MakeRJ45Cable,"[655, 655, 656, 657, 658, 659]",1,"[[0, 5]]",False,6.0
9JQU_eF_rOA,MakeRJ45Cable,"[658, 659]",1,"[[0, 2]]",True,2.0
bmKzVA3ZUiE,MakeRJ45Cable,"[655, 656, 657, 658, 657, 659]",1,"[[0, 5]]",True,6.0
2PKOhCXbUEs,MakeRJ45Cable,"[655, 656, 655, 656, 657, 658, 659, 656, 657, 658, 659]",3,"[[0, 5], [5, 7], [7, 11]]",True,11.0
K1cjtHUDldY,MakeRJ45Cable,"[655, 656]",1,"[[0, 2]]",True,2.0
BhrXY0Ui6QE,MakeRJ45Cable,"[655, 656, 656, 657, 658, 659]",1,"[[0, 5]]",True,6.0
12aGYoh9w7w,MakeRJ45Cable,"[655, 656, 657, 658, 659]",1,"[[0, 5]]",True,5.0
i_SObQprdOo,MakeRJ45Cable,"[655, 656, 657, 658, 659]",1,"[[0, 5]]",True,5.0
GKWubxPYoDU,MakeRJ45Cable,"[655, 656, 657, 658, 659, 655, 656, 657, 658, 659, 655, 657, 658, 659]",3,"[[0, 5], [5, 10], [10, 14]]",True,14.0
hkm8ZTqWcAw,MakeRJ45Cable,"[655, 656, 657, 658, 659]",1,"[[0, 5]]",True,5.0
RnLcsM-QmuU,MakeRJ45Cable,"[655, 656, 657, 658, 658, 659]",1,"[[0, 5]]",True,6.0
v7H8OoKA4F8,MakeRJ45Cable,"[655, 656, 657, 658, 659]",1,"[[0, 5]]",True,5.0
0sqrgxQQkSQ,MakeRJ45Cable,"[655, 656, 657, 658, 659]",1,"[[0, 5]]",True,5.0
sm0_7JnIZUM,MakeRJ45Cable,"[655, 656, 657, 658, 659]",1,"[[0, 5]]",True,5.0
ldiNnooxwck,MakeRJ45Cable,"[655, 656, 657, 658, 659]",1,"[[0, 5]]",True,5.0
fIp3LNU0v54,MakeRJ45Cable,"[655, 657, 659]",1,"[[0, 3]]",True,3.0
Sphe1oBnQd8,MakeRJ45Cable,"[656, 658]",1,"[[0, 2]]",True,2.0
KAD8cx_ARrQ,MakeRJ45Cable,"[655, 656, 656, 657, 658, 659]",1,"[[0, 5]]",True,6.0
OoE8RbYMxP4,MakeRJ45Cable,"[655, 656, 656, 656]",1,"[[0, 4]]",True,4.0
3IE49rGWZho,MakeRJ45Cable,"[655, 655, 656]",1,"[[0, 3]]",True,3.0
Cw2pblvrQqA,MakeRJ45Cable,"[655, 656, 657, 658, 659]",1,"[[0, 5]]",True,5.0
4tHNIiMjWtI,MakeRJ45Cable,"[655, 656, 657, 658, 659]",1,"[[0, 5]]",True,5.0
IHY_QnrUsdM,MakeRJ45Cable,"[655, 656, 659]",1,"[[0, 3]]",True,3.0
jcJ932W4hac,MakeRJ45Cable,"[656, 657, 658, 659]",1,"[[0, 4]]",True,4.0
rV5vgk2Mt3I,MakeRJ45Cable,"[655, 657, 656, 658, 659]",1,"[[0, 5]]",True,5.0
KYpWGiDLDVA,MakeSalad,"[265, 265, 266]",1,"[[0, 3]]",False,3.0
BBDTJOnKWbY,MakeSalad,"[264, 265, 266]",1,"[[0, 3]]",True,3.0
SYNeGwnXiJU,MakeSalad,"[266, 265, 266, 265]",1,"[[0, 4]]",True,4.0
L1GfVap-iKQ,MakeSalad,"[264, 264, 265, 266]",1,"[[0, 4]]",True,4.0
6FBr9qDHN-w,MakeSalad,"[265, 266]",1,"[[0, 2]]",True,2.0
qruGeIOfGqs,MakeSalad,"[264, 265, 264, 265, 264, 265, 264, 265, 266]",2,"[[0, 5], [5, 9]]",True,9.0
e1gtgMczUwE,MakeSalad,"[265, 266, 265, 266]",1,"[[0, 4]]",True,4.0
VsnhrYjP02M,MakeSalad,"[265, 264, 265, 266]",1,"[[0, 4]]",True,4.0
P1OuArzyUl8,MakeSalad,"[265, 265, 266, 266, 266, 266]",1,"[[0, 5]]",True,6.0
y2R2fG4xZKo,MakeSalad,"[265, 265, 266, 265, 265, 266]",1,"[[0, 5]]",True,6.0
hlUuAFZKvKc,MakeSalad,"[264, 265, 265]",1,"[[0, 3]]",True,3.0
gyqBFl1b214,MakeSalad,"[265, 266]",1,"[[0, 2]]",True,2.0
1Dsy-5NzJFA,MakeSalad,"[264, 264, 265, 264, 264, 265, 264, 265, 264, 265, 266]",2,"[[0, 5], [5, 10]]",True,11.0
cbxBpD6nu_Y,MakeSalad,"[265, 265, 266]",1,"[[0, 3]]",True,3.0
NqVSQzve0S8,MakeSalad,"[265, 265, 266]",1,"[[0, 3]]",True,3.0
IjUCaiTbgGQ,MakeSalad,"[264, 265, 265]",1,"[[0, 3]]",True,3.0
SQ3mS9qVtVc,MakeSalad,"[266, 264, 264, 265]",1,"[[0, 4]]",True,4.0
oIiYGiwZVQI,MakeSalad,"[264, 265, 264, 265, 266, 266]",1,"[[0, 5]]",True,6.0
Ch-JjYRdgZo,MakeSalad,"[264, 265, 266, 265, 266]",1,"[[0, 5]]",True,5.0
rIqZos0xDYg,MakeSalad,"[265, 266]",1,"[[0, 2]]",True,2.0
fTOWjYx5Jkg,MakeSalad,"[264, 265, 264, 265, 264, 266, 265, 266]",2,"[[0, 5], [5, 8]]",True,8.0
tw7A240Bc-E,MakeSalad,"[265, 266]",1,"[[0, 2]]",True,2.0
OrKPwHeEP9A,MakeSalad,"[265, 266, 265, 266, 265, 266, 265, 265, 266, 265]",2,"[[0, 5], [5, 10]]",True,10.0
aDFjjcCQkNI,MakeSalad,"[264, 265, 264, 265, 266, 265]",1,"[[0, 5]]",True,6.0
i5PEpLwphE0,MakeSalad,"[264, 265, 264, 264, 265]",1,"[[0, 5]]",True,5.0
ZwAfROUJIPE,MakeSalad,"[264, 265, 266, 265]",1,"[[0, 4]]",True,4.0
xKOitPSWsE8,MakeSalad,"[265, 264, 265]",1,"[[0, 3]]",True,3.0
r_5RtkDwNsg,MakeSalad,"[265, 266]",1,"[[0, 2]]",True,2.0
MhJn5bYzI5Y,MakeSalad,"[264, 265, 266]",1,"[[0, 3]]",True,3.0
cqZfYbZxtTw,MakeSalad,"[266, 265, 266, 265, 266]",1,"[[0, 5]]",True,5.0
RmrDYw8JBr0,MakeSalad,"[266, 265, 266, 265, 266]",1,"[[0, 5]]",True,5.0
XckV_vjEeZA,MakeSalad,"[265, 266, 265]",1,"[[0, 3]]",True,3.0
s_WKsDI5ckQ,MakeSalad,"[265, 266, 265, 266, 265]",1,"[[0, 5]]",True,5.0
FGqrITV3d8s,MakeSalad,"[265, 266, 265, 266]",1,"[[0, 4]]",True,4.0
epy2NZ8IOSQ,MakeSalad,"[264, 265]",1,"[[0, 2]]",True,2.0
NrpqgFOD7Nw,MakeSalad,"[265, 264, 265, 264, 265, 264, 265, 264, 265, 266, 265, 266]",3,"[[0, 5], [5, 10], [10, 12]]",True,12.0
Bj2Dt0vObYE,MakeSalad,"[265, 266]",1,"[[0, 2]]",True,2.0
UR2M0J1L-Qc,MakeSalad,"[264, 265, 266]",1,"[[0, 3]]",True,3.0
atnvhklQTCk,MakeSalad,"[265, 266]",1,"[[0, 2]]",True,2.0
dh6ob389CYU,MakeSalad,"[265, 266]",1,"[[0, 2]]",True,2.0
dx75APUIe24,MakeSalad,"[266, 265, 266, 265, 265, 266]",1,"[[0, 5]]",True,6.0
ntGA_NB1L04,MakeSalad,"[265, 264, 265, 266, 264, 265]",1,"[[0, 5]]",True,6.0
Lst5aW_lB1g,MakeSalad,"[265, 266, 266, 265, 266]",1,"[[0, 5]]",True,5.0
ptrh3C5cIqk,MakeSalad,"[264, 265, 266, 265, 265, 266]",1,"[[0, 5]]",True,6.0
_NoYbs1BxWs,MakeSalad,"[264, 265, 266, 265, 266]",1,"[[0, 5]]",True,5.0
Tg6GpiGrNbE,MakeSalad,"[265, 265, 266]",1,"[[0, 3]]",True,3.0
AW8TiodMkec,MakeSalad,"[264, 264, 265, 264, 264, 265, 266]",2,"[[0, 5], [5, 7]]",True,7.0
fGheC0sg38Y,MakeSalad,"[265, 266]",1,"[[0, 2]]",True,2.0
